"","ctrl_A","ctrl_B","IL6_A","IL6_B","IL10_A","IL10_B","IL6IL10_A","IL6IL10_B","X1","X2","X3","X4"
"Rnf25",817.2424201,829.8232068,830.2800631,919.6457884,805.0800389,763.1827572,861.0645824,982.425574,0,0,0,0
"Stk36",40.86212101,58.05759468,23.89931951,22.88711238,40.48402481,30.49035228,22.84254371,26.74057775,0,0,0,0
"Ttll4",264.1088309,295.2929385,264.6628346,310.0163404,292.5890884,342.7854757,279.0762949,398.7833987,0,0,0,0
"Cyp27a1",5769.532159,5779.73365,2264.239234,1995.34007,2156.694413,1985.568699,1885.999587,1613.735736,0,0,0,0
"Nhej1",108.6334436,107.1062523,89.40115818,96.75006597,85.56850699,78.53575588,84.41809631,81.38436708,0,0,0,0
"Cnppd1",3692.540447,3711.682088,3332.627332,3237.486079,3403.418359,3328.068149,3305.216759,3130.972865,0,0,0,0
"Retreg2",4243.680762,4433.398049,3287.484173,3268.695777,3297.607839,3447.257708,3204.908198,2968.204131,0,0,0,0
"Zfand2b",615.9217264,542.5382124,492.14895,476.4680668,461.8859195,449.9636837,452.8782579,466.21616,0,0,0,0
"Abcb6",364.7691778,383.3803235,360.2601127,315.2179569,327.5525644,352.9489264,335.6860771,339.4890741,0,0,0,0
"Atg9a",1632.491566,1622.609672,1787.138004,1922.51744,1994.758314,1928.283794,2022.061695,1899.743654,0,0,0,0
"Ankzf1",522.2378392,598.593821,530.2108292,575.2987794,590.6987257,619.9704964,574.0430549,566.2026681,0,0,0,0
"Glb1l",422.5741294,434.4309671,446.1206309,447.3390147,470.1667427,461.9750346,449.8987956,487.1435687,0,0,0,0
"Stk16",827.2087911,870.8639203,1038.292659,886.3554431,927.4522048,879.6004659,1009.044539,930.1070523,0,0,0,0
"Tuba4a",711.5988878,686.6812061,651.4777467,775.0408511,682.707873,723.4529042,758.7697127,830.1205442,0,0,0,0
"Dnajb2",289.0247583,305.3028686,368.2265525,340.1857158,384.5982357,376.9716282,396.2684756,370.8801871,0,0,0,0
"Ptprn",39.86548391,51.0506436,46.02831906,61.37907411,40.48402481,54.51305408,69.5207852,63.94485985,0,0,0,0
"Dnpep",1042.482404,1024.015851,985.1830599,1015.355531,1041.543547,950.7446212,976.270455,1004.515617,0,0,0,0
"Speg",1963.375082,1923.908569,1822.544403,1901.710974,1846.623586,1819.257686,1803.567799,1912.532626,0,0,0,0
"Gmppa",998.6303719,932.925487,1048.914579,1060.089433,1128.032146,1089.337132,1048.770702,1028.930927,0,0,0,0
"Chpf",26.90920164,36.03574842,51.33927895,47.85487134,41.40411629,56.36095422,58.59609038,65.10749366,0,0,0,0
"Stk11ip",1923.509599,1972.957226,1472.02105,1550.081702,1556.794772,1579.030668,1463.909105,1353.305761,0,0,0,0
"Slc4a3",55.81167747,63.06255974,45.14315908,55.13713437,56.12557986,55.43700415,39.72616297,61.61959222,0,0,0,0
"Farsb",993.6471864,938.9314451,1306.496133,1215.097603,1182.317543,1167.872887,1390.415704,1359.11893,0,0,0,0
"Acsl3",599.9755328,530.5262962,647.0519468,596.1052452,677.1873242,639.3734479,601.851369,540.6247242,0,0,0,0
"Utp14b",149.4955647,149.1479588,193.8500361,178.9356059,184.0182946,194.9534646,174.7951171,177.8829738,0,0,0,0
"Ap1s3",65.77804845,69.06851781,47.79863903,46.81454805,42.32420776,56.36095422,49.65770371,55.80642314,0,0,0,0
"Wdfy1",446.4934198,419.4160719,385.0445922,459.8228942,478.447566,522.9557392,431.0288682,477.8424981,0,0,0,0
"Mrpl44",528.2176618,528.5243102,478.8715502,473.347097,513.411042,420.3972815,511.4743482,468.5414276,0,0,0,0
"Serpine2",19.93274195,26.02581831,32.75091933,26.00808225,31.28311008,30.49035228,29.79462223,32.55374683,0,0,0,0
"Cul3",2384.952575,2352.333578,2694.426985,2868.171311,2719.790394,2684.998901,2980.455377,2941.463553,0,0,0,0
"Dock10",3861.968754,3781.751599,2770.550744,3092.881141,2970.975366,2911.366668,2432.234328,2506.638506,0,0,0,0
"Rhbdd1",1196.961154,1134.125082,1185.229216,1104.823334,1232.922574,1154.937586,1114.318871,1163.796449,0,0,0,0
"Mff",1293.634953,1298.287936,1556.996408,1499.105861,1559.555047,1526.365514,1778.738947,1638.151046,0,0,0,0
"Agfg1",1248.786283,1280.270062,2023.475719,1836.170607,1669.045932,1680.665176,2199.836275,2095.066135,0,0,0,0
"Pid1",6161.210538,6221.171568,6702.431384,6476.012481,4846.121789,5228.633442,4883.338583,4574.964064,0,0,0,0
"Dner",22.92265325,28.02780433,34.5212393,28.08872883,23.9223783,32.33825242,18.86992741,20.92740868,0,0,0,0
"Trip12",7760.81308,7853.79117,8265.623912,8883.320574,8426.19771,9515.761763,8781.468325,9275.492579,0,0,0,0
"Fbxo36",81.72424201,100.0993012,75.23859847,68.66133714,81.8881411,60.0567545,81.43863409,56.96905695,0,0,0,0
"A530032D15Rik",33.88566132,49.04865758,42.48767913,43.69357818,49.68493954,27.71850208,30.7877763,54.64378932,0,0,0,0
"A530040E14Rik",266.1021051,216.2144905,191.1945561,181.0162525,242.9041489,197.7253148,175.7882711,238.3399322,0,0,0,0
"Gm2619",53.81840328,29.02879734,22.12899955,43.69357818,34.96347598,45.27355339,31.78093038,62.78222603,0,0,0,0
"C130026I21Rik",27.90583874,30.02979035,29.21027941,31.2096987,26.68265272,28.64245214,29.79462223,37.20428209,0,0,0,0
"Gm2427",54.81504037,57.05660167,42.48767913,23.92743567,45.08448218,45.27355339,35.75354667,40.69218354,0,0,0,0
"Sp110",1713.219171,1586.573924,2481.103429,2310.558027,2352.673897,2034.538052,2702.372236,2789.158523,0,0,0,0
"Sp140",916.9061299,875.8688853,810.8065435,737.5892126,845.5640637,692.9625519,711.0983172,783.6151916,0,0,0,0
"Sp100",5026.040884,4801.763478,4351.446471,4316.30133,5119.388956,3989.616399,4063.986472,4684.251642,0,0,0,0
"A630001G21Rik",868.0709121,793.7874583,1025.900419,1049.6862,986.3380591,1050.531229,1028.907621,1028.930927,0,0,0,0
"Cab39",5976.832675,5782.736629,5843.826201,6052.600901,5996.23613,6098.994407,6020.499998,6116.616503,0,0,0,0
"Itm2c",10588.27253,10780.69474,11536.29005,10378.26514,11727.48592,10477.59378,12023.12322,11096.17713,0,0,0,0
"Psmd1",3971.598834,3847.817137,4626.731226,4405.769133,4456.003004,4568.933092,4836.660342,4891.200461,0,0,0,0
"Htr2b",73.75114523,71.07050384,101.7933979,73.86295359,99.36987909,115.4937586,96.3359452,113.9381139,0,0,0,0
"Armc9",141.5224679,151.1499448,123.0372375,120.6775016,120.531983,118.2656089,109.2469482,115.1007477,0,0,0,0
"B3gnt7",10.96300807,43.04269951,50.45411897,49.93551792,40.48402481,36.0340527,56.60978223,52.31852169,0,0,0,0
"Ncl",7109.012418,7527.467449,7406.133569,7062.754816,7455.501206,7123.655033,7558.895659,7469.922264,0,0,0,0
"Ptma",4727.049754,4912.873702,4690.462744,4218.510941,4628.060109,4138.37236,4327.172302,4249.426595,0,0,0,0
"Pde6d",510.278194,532.5282823,440.809671,466.0648339,456.3653706,488.7695866,470.7550312,451.1019204,0,0,0,0
"Cops7b",442.5068714,499.4955129,539.062429,448.379338,507.8904931,432.4086324,490.6181127,511.5588788,0,0,0,0
"Dis3l2",523.2344763,588.5838909,569.1578684,482.7100066,526.2923226,568.2292926,500.5496534,487.1435687,0,0,0,0
"Eif4e2",2060.048881,2027.010849,2235.028954,2143.065977,2193.498072,2198.077215,2225.65828,2341.544504,0,0,0,0
"Gigyf2",1601.595816,1593.580875,1650.823366,1793.517352,1681.007121,1786.919434,1722.129165,1823.009823,0,0,0,0
"Gm6153",33.88566132,38.03773445,52.22443894,21.84678909,36.80365892,22.17480166,18.86992741,37.20428209,0,0,0,0
"Inpp5d",11477.27282,12142.04523,13910.28912,14300.28394,13910.86298,14656.61995,14529.84411,14728.24517,0,0,0,0
"Atg16l1",937.8355089,962.9552773,1055.995858,1009.113591,1035.102907,1056.998879,1130.209337,1123.104266,0,0,0,0
"Sag",23.91929034,30.02979035,11.50707977,18.72581922,15.64155504,8.315550623,13.90415704,8.138436708,0,0,0,0
"Dgkd",4371.250311,4209.175615,3437.07621,3445.550737,3468.744853,3362.254302,3369.771774,3459.998235,0,0,0,0
"Usp40",812.2592346,716.7109964,791.3330239,915.4844952,806.0001304,855.5777641,862.0577365,955.6849963,0,0,0,0
"Ugt1a7c",3085.588454,2915.892643,2918.372461,2681.953442,2763.034694,2924.301969,2846.379577,2771.719016,0,0,0,0
"Ugt1a6b",12.95628227,16.01588819,17.70319964,18.72581922,25.76256125,22.17480166,18.86992741,23.25267631,0,0,0,0
"Ugt1a6a",50.82849198,45.04468553,66.38699865,56.17745766,45.08448218,79.45970595,71.50709335,61.61959222,0,0,0,0
"Mroh2a",29.89911293,21.02085325,15.04771969,12.48387948,21.16210388,22.17480166,26.81516001,30.2284792,0,0,0,0
"Hjurp",251.1525486,226.2244207,199.1609959,166.4517264,181.2580202,179.2463134,194.6581986,176.7203399,0,0,0,0
"Arl4c",8935.848218,8878.808015,8431.148828,8656.530096,8709.585884,9048.243028,8592.769051,8091.931355,0,0,0,0
"Sh3bp4",277.0651132,287.2849944,236.3377152,228.8711238,264.9863442,244.8467683,221.4733586,240.6651998,0,0,0,0
"Agap1",1583.656348,1512.500441,919.6812213,1017.436178,809.6804963,876.8286157,671.3721542,655.7254719,0,0,0,0
"Cops8",1138.159566,1152.142957,1264.893614,1235.904069,1278.927148,1191.895589,1331.819614,1362.606832,0,0,0,0
"Col6a3",17.93946776,11.01092313,21.24383957,39.53228502,11.96118915,11.08740083,16.88361926,31.39111302,0,0,0,0
"Lrrfip1",3168.309334,3221.195512,3746.882204,3746.204167,3982.155895,3878.74239,3934.876442,3821.577351,0,0,0,0
"Ramp1",555.1268634,656.6514157,325.7388734,263.2017924,284.3082652,258.7060194,259.2132134,247.6410027,0,0,0,0
"Ube2f",1167.062041,1172.162817,1464.05461,1445.00905,1519.991113,1512.506263,1530.450428,1688.1443,0,0,0,0
"Scly",891.9902024,961.9542843,1025.015259,1072.573312,974.37687,1056.998879,1145.106648,1119.616364,0,0,0,0
"Ilkap",679.7065006,675.670283,753.2711447,772.9602045,795.8791242,742.8558556,834.2494224,804.5426003,0,0,0,0
"Hes6",546.1571295,507.503457,404.5181118,489.9922696,463.7261024,450.8876338,475.7208016,461.5656247,0,0,0,0
"Per2",118.5998146,136.1350496,156.6733168,183.096899,186.778569,186.637914,169.8293467,176.7203399,0,0,0,0
"Traf3ip1",191.3543228,184.1827142,155.7881568,175.814636,182.1781117,174.6265631,150.9594193,179.0456076,0,0,0,0
"Asb1",227.2332583,253.251232,261.1221947,255.9195294,219.9018621,219.9001165,230.4117452,238.3399322,0,0,0,0
"Hdac4",249.1592744,252.250239,473.5605904,531.6052012,403.0000652,549.7502912,523.3921971,505.7457097,0,0,0,0
"Ndufa10",1648.43776,1575.563001,1737.569045,1634.347889,1697.568768,1608.59707,1696.307159,1660.241088,0,0,0,0
"Cops9",1257.756017,1081.072453,1316.232893,1201.5734,1339.653185,1127.219084,1401.340399,1299.824606,0,0,0,0
"Gpc1",246.1693631,309.3068406,431.9580712,461.9035408,368.0365892,493.3893369,580.0019794,702.2308245,0,0,0,0
"Dusp28",217.2668873,223.2214416,233.6822352,229.9114471,201.5000326,205.1169154,206.5760474,236.0146645,0,0,0,0
"Rnpepl1",2952.039083,2942.919455,2994.496219,2887.937453,2890.007317,3008.381425,3069.839244,2791.483791,0,0,0,0
"Capn10",244.1760889,251.249246,289.4473141,246.5566197,305.4703691,277.1850208,281.062603,248.8036365,0,0,0,0
"Gpr35",349.8196213,405.4021698,3093.634137,2721.485727,3677.605618,3216.270191,4446.350791,3682.061293,0,0,0,0
"Kif1a",20.92937905,24.02383228,263.7776746,253.8388828,308.2306435,320.610674,395.2753216,361.5791166,0,0,0,0
"Mterf4",197.3341453,221.2194556,233.6822352,149.8065538,248.4246977,194.0295145,231.4048993,180.2082414,0,0,0,0
"Pask",61.79150006,96.09532913,56.65023885,56.17745766,57.9657628,43.42565325,47.67139556,37.20428209,0,0,0,0
"Ppp1r7",1007.600106,1009.000956,1083.435818,1032.000704,1041.543547,1018.192976,996.1335365,1076.598913,0,0,0,0
"Hdlbp",6562.855288,6538.486353,8372.72827,8831.304409,8558.690882,9067.645979,9442.908938,9609.168484,0,0,0,0
"2-sep",6158.220627,5946.899483,6466.978828,6904.625676,6254.781834,6601.623244,6838.858955,6681.656537,0,0,0,0
"Farp2",52.82176618,50.04965059,69.92763858,61.37907411,54.28539691,64.67650484,56.60978223,63.94485985,0,0,0,0
"Stk25",1500.935469,1525.51335,1736.683885,1684.283407,1714.130414,1678.817276,1890.965357,1842.774597,0,0,0,0
"Thap4",427.5573149,433.4299741,442.579991,393.2422036,352.3950342,373.275828,376.4053941,354.6033137,0,0,0,0
"Atg4b",1139.156203,1109.100257,1079.895178,1166.202408,1166.675988,1184.503989,1183.839657,1147.519576,0,0,0,0
"Dtymk",255.139097,289.2869804,278.8253943,248.6372663,254.865338,229.1396172,260.2063675,261.5926085,0,0,0,0
"Ing5",669.7401297,737.7318497,582.4352681,632.5165603,608.1804637,627.362097,560.1388979,569.6905695,0,0,0,0
"D2hgdh",381.7120084,431.4279881,316.0021136,318.3389268,288.9087225,257.7820693,273.1173704,267.4057775,0,0,0,0
"Fam174a",1529.837945,1487.475616,1500.346169,1583.372047,1577.036785,1628.000022,1725.108627,1482.358115,0,0,0,0
"St8sia4",2718.826003,2595.57488,1002.0011,1064.250726,858.4453444,1074.55393,826.3041898,847.5600514,0,0,0,0
"D1Ertd622e",2836.42918,2758.73674,2797.990703,2778.703508,2613.979875,2636.029547,2754.016248,2636.853493,0,0,0,0
"Ppip5k2",1108.260453,1036.027767,1111.760937,1110.02495,1025.901992,1127.219084,1095.448944,994.0519122,0,0,0,0
"Gin1",132.552734,118.1171754,131.8888373,79.06457004,104.8904279,116.4177087,110.2401022,104.6370434,0,0,0,0
"Pam",1327.520614,1272.262118,1541.948689,1768.549593,1959.794838,2100.138507,1693.327697,1785.80554,0,0,0,0
"Pign",1137.162928,1219.209488,2141.201996,2253.340246,2053.644168,2254.438169,2284.254371,2377.586152,0,0,0,0
"Relch",1238.819912,1271.261125,1416.255971,1448.13002,1323.091538,1415.491506,1351.682695,1320.752014,0,0,0,0
"Gm10193",181.3879518,165.1638469,185.8835962,201.8227183,230.9429597,187.561864,233.3912075,208.111453,0,0,0,0
"Tnfrsf11a",2651.05468,2651.630488,3326.431212,3120.96987,2841.242469,2976.043173,3096.654404,2961.228328,0,0,0,0
"Gm7160",14.94955647,28.02780433,13.27739973,20.8064658,8.280823257,16.63110125,22.84254371,19.76477486,0,0,0,0
"Zcchc2",1350.443267,1384.373335,893.1264218,963.3393666,895.2490033,938.7332703,913.7017483,904.5291084,0,0,0,0
"Phlpp1",1162.078856,1197.187642,797.5291438,890.5167363,864.8859847,856.5017141,668.392692,660.3760071,0,0,0,0
"Bcl2",85.7107904,78.07745492,151.3623569,139.4033209,137.0936295,127.5051095,168.8361926,145.3292269,0,0,0,0
"Kdsr",428.553952,465.4617505,335.4756332,307.9356939,310.9909179,387.135079,308.8709171,286.0079186,0,0,0,0
"Vps4b",3415.475334,3392.365317,3646.859126,3597.437937,3612.279123,3572.914918,3718.368854,3591.375856,0,0,0,0
"Serpinb8",556.1235005,543.5392054,470.9051104,563.8552232,424.1621691,463.8229347,486.6454964,475.5172305,0,0,0,0
"Dsel",227.2332583,235.2333578,197.390676,192.4598087,173.8972884,225.4438169,201.6102771,199.9730162,0,0,0,0
"Tsn",1644.451211,1648.63549,1888.931402,1905.872267,1824.541391,1883.934191,1862.163889,1983.453289,0,0,0,0
"Nifk",559.1134118,560.5560866,726.7163452,731.3472729,742.5138188,648.6129486,733.9408609,770.8262196,0,0,0,0
"Clasp1",1092.314259,1076.067488,1166.640856,1239.025038,1052.584645,1125.371184,1111.339409,1209.139168,0,0,0,0
"Ralb",1782.983768,1769.755645,2162.445836,2123.299835,1992.918131,1909.804793,2325.966842,2303.177588,0,0,0,0
"Tmem185b",782.3601217,897.8907316,1062.191978,1024.718441,978.0572359,1034.824077,1081.544787,1117.291097,0,0,0,0
"Ptpn4",103.6502582,136.1350496,163.7545967,145.6452606,132.4931721,160.767312,142.0210326,159.2808327,0,0,0,0
"Tmem177",154.4787501,157.1559029,146.936557,148.7662305,133.4132636,181.0942136,184.7266578,138.353424,0,0,0,0
"Tmem37",1878.660929,2154.136961,2000.461559,1818.485111,2125.411303,2075.191855,1944.595677,1581.181989,0,0,0,0
"Dbi",1963.375082,1836.822177,2003.117039,2002.622333,2112.530022,2112.149858,2184.938963,2250.859067,0,0,0,0
"3110009E18Rik",47.83858069,31.03078337,31.86575935,29.12905212,31.28311008,39.72985298,24.82885186,33.71638065,0,0,0,0
"Steap3",1217.890533,1264.254174,1009.967539,1085.057192,951.3745831,1067.16233,865.0371987,1014.979321,0,0,0,0
"Marco",226.2366212,192.1906583,204.4719558,134.2017044,177.5776543,122.8853592,195.6513526,118.5886492,0,0,0,0
"Insig2",624.8914603,630.6255974,566.5023885,557.6132835,576.8973536,558.9897919,593.9061364,618.5211898,0,0,0,0
"Ccdc93",1732.155276,1610.597756,1854.410162,2096.251429,1973.59621,2260.905819,2049.870009,2133.433051,0,0,0,0
"Ddx18",271.0852906,299.2969105,369.9968725,345.3873323,331.2329303,330.7741248,352.5696964,373.2054547,0,0,0,0
"Actr3",15175.79309,14888.77006,17095.09473,16881.32603,16816.51185,15301.5371,16073.20554,17696.4493,0,0,0,0
"Slc35f5",1644.451211,1638.62556,2217.325755,2379.219364,2424.441031,2355.148726,2494.803035,2531.053816,0,0,0,0
"Mgat5",653.7939361,703.6980873,905.5186616,967.5006597,967.0161382,1081.945531,943.4963706,1025.443025,0,0,0,0
"Gm8451",585.0259764,577.5729678,581.5501082,512.879382,596.2192745,449.9636837,573.0499009,483.6556672,0,0,0,0
"Ccnt2",1209.917437,1163.15388,1268.434254,1308.726699,1243.963672,1353.586851,1324.867535,1290.523535,0,0,0,0
"Rab3gap1",1167.062041,1200.190621,1265.778774,1242.146008,1237.523031,1255.648144,1328.840151,1335.866254,0,0,0,0
"Zranb3",556.1235005,476.4726736,1711.014245,1705.089872,1444.543613,1268.583445,1774.766331,2078.789262,0,0,0,0
"R3hdm1",1507.911929,1454.442846,2584.667147,2640.34051,2332.431884,2495.589137,2668.604998,3008.896314,0,0,0,0
"Ubxn4",2354.056825,2288.270025,2833.397102,2961.800407,2826.521005,2880.876316,3065.866627,3079.816977,0,0,0,0
"Mcm6",2137.786575,2038.021772,1688.000086,1548.001056,1593.598431,1557.779817,1417.230864,1480.032847,0,0,0,0
"Dars",1404.261671,1390.379293,1678.263326,1701.968903,1776.696634,1637.239523,1727.094935,1684.656399,0,0,0,0
"Cxcr4",9464.06588,9504.428647,6843.171821,6956.641841,8618.496828,9821.589236,7683.039919,7209.492289,0,0,0,0
"Rpl31-ps9",512.2714682,487.4835967,564.7320685,466.0648339,633.0229335,500.7809375,549.2142031,574.3411048,0,0,0,0
"Cd55",170.4249437,183.1817212,101.7933979,161.25011,115.9315256,183.8660638,103.2880237,133.7028888,0,0,0,0
"Pfkfb2",722.5618958,808.8023535,864.8013024,900.9199692,834.5229661,965.5278223,813.3931868,881.2764321,0,0,0,0
"Yod1",145.5090163,137.1360426,161.0991167,186.2178689,183.0982031,174.6265631,156.9183437,151.142396,0,0,0,0
"AA986860",24.91592744,29.02879734,26.55479946,17.68549593,18.40182946,24.0227018,27.80831408,16.27687342,0,0,0,0
"Fcmr",46.84194359,86.08539901,39.83219919,12.48387948,33.12329303,26.79455201,44.69193334,33.71638065,0,0,0,0
"Il10",219.2601615,188.1866862,362.9155926,318.3389268,359.755766,304.9035228,447.9124875,460.4029909,0,0,0,0
"Mapkapk2",6753.212974,6282.232142,7915.100559,7735.843985,7710.366544,7823.085236,8677.187147,8660.459291,0,0,0,0
"Dyrk3",39.86548391,42.04170649,12.39223975,22.88711238,14.72146357,25.87060194,19.86308149,26.74057775,0,0,0,0
"Eif2d",631.8679199,605.6007721,539.947589,523.2826149,520.7717737,532.1952399,485.6523423,501.0951744,0,0,0,0
"Rassf5",2074.998437,2123.106178,1876.539162,1868.420629,2003.959228,1827.573237,1984.32184,1867.189908,0,0,0,0
"Ikbke",7036.25791,6694.641263,5164.908495,5729.060358,5472.704082,5350.594851,4913.133205,5131.865661,0,0,0,0
"Srgap2",6083.472844,6170.120925,6133.273515,6652.86744,6355.071804,6615.482495,6044.335696,6874.65375,0,0,0,0
"Fam72a",79.73096782,94.09334311,63.7315187,76.98392346,86.48859847,56.36095422,72.50024742,91.84807142,0,0,0,0
"Ctse",121.5897259,142.1410077,134.5443173,114.4355619,132.4931721,131.2009098,89.38386668,124.4018182,0,0,0,0
"Rab7b",7303.356652,7324.265867,11585.859,11465.40298,10982.21182,10062.7402,13251.65481,13733.03063,0,0,0,0
"Slc41a1",555.1268634,602.5977931,878.0787021,813.5328128,715.831166,812.1521108,881.920818,884.7643335,0,0,0,0
"Rab29",1079.357977,893.8867595,885.159982,899.8796459,997.3791568,983.0828736,1037.846008,1130.080069,0,0,0,0
"Nucks1",1640.464663,1664.651379,2081.896278,1813.283495,1876.986605,1806.322385,1928.705212,1902.068922,0,0,0,0
"Slc45a3",12.95628227,22.02184626,20.35867959,12.48387948,22.08219535,19.40295145,14.89731111,9.301070523,0,0,0,0
"Elk4",400.6481133,445.4418902,449.6612708,511.8390587,421.4018947,514.6401885,425.0699438,506.9083435,0,0,0,0
"Mfsd4a",152.4854759,147.1459727,130.1185174,149.8065538,149.9749101,160.767312,118.1853348,149.9797622,0,0,0,0
"Cdk18",3943.692996,3521.493415,4392.163831,4534.769221,4452.322638,4327.782124,4706.557158,5128.37776,0,0,0,0
"Nuak2",1378.349106,1349.33858,1614.531807,1581.291401,1561.39523,1566.095367,1539.388815,1430.039593,0,0,0,0
"Tmcc2",362.7759036,375.3723794,333.7053132,299.6131075,326.6324729,342.7854757,283.0489112,309.2605949,0,0,0,0
